"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1903060","GO:BP","negative regulation of protein lipidation",21026,22420,"GO:0006497;GO:0010558;GO:0031400;GO:0050748;GO:1903059"
"query_1",FALSE,1,6,219,1,0.0045662100456621,0.166666666666667,"GO:1903243","GO:BP","negative regulation of cardiac muscle hypertrophy in response to stress",21026,22525,"GO:0010614;GO:0010616;GO:0014898;GO:1903242"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:1903248","GO:BP","regulation of citrulline biosynthetic process",21026,22527,"GO:0019240;GO:0062012;GO:2000282"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:1903249","GO:BP","negative regulation of citrulline biosynthetic process",21026,22528,"GO:0019240;GO:0062014;GO:1903248;GO:2000283"
"query_1",FALSE,1,107,219,2,0.0091324200913242,0.0186915887850467,"GO:1903509","GO:BP","liposaccharide metabolic process",21026,22729,"GO:0006629;GO:1901135"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:1903450","GO:BP","regulation of G1 to G0 transition",21026,22689,"GO:0010564;GO:0070314"
"query_1",FALSE,1,96,219,1,0.0045662100456621,0.0104166666666667,"GO:1903432","GO:BP","regulation of TORC1 signaling",21026,22673,"GO:0032006;GO:0038202"
"query_1",FALSE,1,56,219,2,0.0091324200913242,0.0357142857142857,"GO:1903409","GO:BP","reactive oxygen species biosynthetic process",21026,22655,"GO:0009058;GO:0072593"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1903375","GO:BP","facioacoustic ganglion development",21026,22624,"GO:0061550"
"query_1",FALSE,1,12,219,1,0.0045662100456621,0.0833333333333333,"GO:1903365","GO:BP","regulation of fear response",21026,22615,"GO:0042596;GO:0051239;GO:0080134"
"query_1",FALSE,1,59,219,3,0.0136986301369863,0.0508474576271186,"GO:1903351","GO:BP","cellular response to dopamine",21026,22604,"GO:0071870;GO:1903350"
"query_1",FALSE,1,61,219,3,0.0136986301369863,0.0491803278688525,"GO:1903350","GO:BP","response to dopamine",21026,22603,"GO:0071869"
"query_1",FALSE,1,131,219,2,0.0091324200913242,0.0152671755725191,"GO:1903322","GO:BP","positive regulation of protein modification by small protein conjugation or removal",21026,22576,"GO:0070647;GO:1901875;GO:1903320"
"query_1",FALSE,1,90,219,3,0.0136986301369863,0.0333333333333333,"GO:1903321","GO:BP","negative regulation of protein modification by small protein conjugation or removal",21026,22575,"GO:0070647;GO:1901874;GO:1903320"
"query_1",FALSE,1,239,219,5,0.0228310502283105,0.0209205020920502,"GO:1903320","GO:BP","regulation of protein modification by small protein conjugation or removal",21026,22574,"GO:0070647;GO:1901873"
"query_1",FALSE,1,26,219,1,0.0045662100456621,0.0384615384615385,"GO:1903319","GO:BP","positive regulation of protein maturation",21026,22573,"GO:0010628;GO:0051247;GO:0051604;GO:1903317"
"query_1",FALSE,1,62,219,1,0.0045662100456621,0.0161290322580645,"GO:1903317","GO:BP","regulation of protein maturation",21026,22571,"GO:0010468;GO:0051246;GO:0051604"
"query_1",FALSE,1,102,219,1,0.0045662100456621,0.00980392156862745,"GO:1903312","GO:BP","negative regulation of mRNA metabolic process",21026,22566,"GO:0016071;GO:0051253;GO:1903311"
"query_1",FALSE,1,312,219,3,0.0136986301369863,0.00961538461538462,"GO:1903311","GO:BP","regulation of mRNA metabolic process",21026,22565,"GO:0016071;GO:0051252"
"query_1",FALSE,1,5,219,1,0.0045662100456621,0.2,"GO:1903294","GO:BP","regulation of glutamate secretion, neurotransmission",21026,22554,"GO:0014048;GO:0046928;GO:0051966;GO:0061535"
"query_1",FALSE,1,13,219,1,0.0045662100456621,0.0769230769230769,"GO:1903265","GO:BP","positive regulation of tumor necrosis factor-mediated signaling pathway",21026,22536,"GO:0001961;GO:0010803;GO:0033209"
"query_1",FALSE,1,256,219,7,0.0319634703196347,0.02734375,"GO:1903522","GO:BP","regulation of blood circulation",21026,22741,"GO:0008015;GO:0044057"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:1905310","GO:BP","regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis",21026,24131,"GO:0003253;GO:0030334"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:1904022","GO:BP","positive regulation of G protein-coupled receptor internalization",21026,23110,"GO:0002031;GO:0002092;GO:1904020"
"query_1",FALSE,1,36,219,1,0.0045662100456621,0.0277777777777778,"GO:1904031","GO:BP","positive regulation of cyclin-dependent protein kinase activity",21026,23118,"GO:0045860"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:1904803","GO:BP","regulation of translation involved in cellular response to UV",21026,23735,"GO:0006417;GO:0034644"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:1904772","GO:BP","response to tetrachloromethane",21026,23711,"GO:0042221"
"query_1",FALSE,1,16,219,2,0.0091324200913242,0.125,"GO:1904754","GO:BP","positive regulation of vascular associated smooth muscle cell migration",21026,23699,"GO:0014911;GO:1904738;GO:1904752"
"query_1",FALSE,1,28,219,2,0.0091324200913242,0.0714285714285714,"GO:1904752","GO:BP","regulation of vascular associated smooth muscle cell migration",21026,23697,"GO:0014910;GO:1904738"
"query_1",FALSE,1,30,219,2,0.0091324200913242,0.0666666666666667,"GO:1904738","GO:BP","vascular associated smooth muscle cell migration",21026,23687,"GO:0014909"
"query_1",FALSE,1,12,219,1,0.0045662100456621,0.0833333333333333,"GO:1904729","GO:BP","regulation of intestinal lipid absorption",21026,23681,"GO:0098856;GO:1904478"
"query_1",FALSE,1,6,219,1,0.0045662100456621,0.166666666666667,"GO:1904717","GO:BP","regulation of AMPA glutamate receptor clustering",21026,23674,"GO:0097113;GO:0106104"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904835","GO:BP","dorsal root ganglion morphogenesis",21026,23762,"GO:0061552;GO:1990791"
"query_1",FALSE,1,8,219,1,0.0045662100456621,0.125,"GO:1904714","GO:BP","regulation of chaperone-mediated autophagy",21026,23671,"GO:0010506;GO:0042176;GO:0061684"
"query_1",FALSE,1,61,219,2,0.0091324200913242,0.0327868852459016,"GO:1904705","GO:BP","regulation of vascular associated smooth muscle cell proliferation",21026,23663,"GO:0048660;GO:1990874"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:1904693","GO:BP","midbrain morphogenesis",21026,23652,"GO:0009653;GO:0030901;GO:0048854"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904689","GO:BP","negative regulation of cytoplasmic translational initiation",21026,23648,"GO:0002183;GO:0045947;GO:1904688"
"query_1",FALSE,1,10,219,1,0.0045662100456621,0.1,"GO:1904688","GO:BP","regulation of cytoplasmic translational initiation",21026,23647,"GO:0002183;GO:0006446;GO:2000765"
"query_1",FALSE,1,10,219,2,0.0091324200913242,0.2,"GO:1904667","GO:BP","negative regulation of ubiquitin protein ligase activity",21026,23629,"GO:0051444;GO:1904666"
"query_1",FALSE,1,20,219,2,0.0091324200913242,0.1,"GO:1904666","GO:BP","regulation of ubiquitin protein ligase activity",21026,23628,"GO:0051438"
"query_1",FALSE,1,116,219,3,0.0136986301369863,0.0258620689655172,"GO:1904659","GO:BP","D-glucose transmembrane transport",21026,23621,"GO:0008645"
"query_1",FALSE,1,38,219,2,0.0091324200913242,0.0526315789473684,"GO:1904707","GO:BP","positive regulation of vascular associated smooth muscle cell proliferation",21026,23665,"GO:0048661;GO:1904705;GO:1990874"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:1904844","GO:BP","response to L-glutamine",21026,23770,"GO:0043200;GO:1901698;GO:1901700"
"query_1",FALSE,1,42,219,1,0.0045662100456621,0.0238095238095238,"GO:1904861","GO:BP","excitatory synapse assembly",21026,23783,"GO:0007416"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:1904880","GO:BP","response to hydrogen sulfide",21026,23799,"GO:0042221"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1905174","GO:BP","regulation of vascular associated smooth muscle cell dedifferentiation",21026,24029,"GO:0050793;GO:0050794;GO:1990936"
"query_1",FALSE,1,43,219,1,0.0045662100456621,0.0232558139534884,"GO:1905168","GO:BP","positive regulation of double-strand break repair via homologous recombination",21026,24024,"GO:0000724;GO:0010569;GO:0045911;GO:2000781"
"query_1",FALSE,1,45,219,1,0.0045662100456621,0.0222222222222222,"GO:1905145","GO:BP","cellular response to acetylcholine",21026,24004,"GO:1901699;GO:1901701;GO:1905144"
"query_1",FALSE,1,48,219,1,0.0045662100456621,0.0208333333333333,"GO:1905144","GO:BP","response to acetylcholine",21026,24003,"GO:1901698;GO:1901700"
"query_1",FALSE,1,148,219,1,0.0045662100456621,0.00675675675675676,"GO:1905039","GO:BP","carboxylic acid transmembrane transport",21026,23926,"GO:0046942;GO:1903825"
"query_1",FALSE,1,18,219,1,0.0045662100456621,0.0555555555555556,"GO:1905038","GO:BP","regulation of membrane lipid metabolic process",21026,23925,"GO:0006643;GO:0019216"
"query_1",FALSE,1,5,219,1,0.0045662100456621,0.2,"GO:1905031","GO:BP","regulation of membrane repolarization during cardiac muscle cell action potential",21026,23918,"GO:0086013;GO:0098903;GO:0099623"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:1905000","GO:BP","regulation of membrane repolarization during atrial cardiac muscle cell action potential",21026,23897,"GO:0060372;GO:0098914;GO:1905031"
"query_1",FALSE,1,5,219,1,0.0045662100456621,0.2,"GO:1904978","GO:BP","regulation of endosome organization",21026,23876,"GO:0007032;GO:0033043"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:1904956","GO:BP","regulation of midbrain dopaminergic neuron differentiation",21026,23855,"GO:1904338;GO:1904948"
"query_1",FALSE,1,329,219,5,0.0228310502283105,0.0151975683890578,"GO:1904951","GO:BP","positive regulation of establishment of protein localization",21026,23853,"GO:0045184;GO:0070201;GO:1903829"
"query_1",FALSE,1,129,219,2,0.0091324200913242,0.0155038759689922,"GO:1904950","GO:BP","negative regulation of establishment of protein localization",21026,23852,"GO:0045184;GO:0070201;GO:1903828"
"query_1",FALSE,1,16,219,1,0.0045662100456621,0.0625,"GO:1904948","GO:BP","midbrain dopaminergic neuron differentiation",21026,23851,"GO:0021953;GO:0030901;GO:0071542"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904899","GO:BP","positive regulation of hepatic stellate cell proliferation",21026,23818,"GO:0048146;GO:1904897;GO:1990922"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904897","GO:BP","regulation of hepatic stellate cell proliferation",21026,23816,"GO:0048145;GO:1990922"
"query_1",FALSE,1,49,219,1,0.0045662100456621,0.0204081632653061,"GO:1904894","GO:BP","positive regulation of receptor signaling pathway via STAT",21026,23813,"GO:0009967;GO:0097696;GO:1904892"
"query_1",FALSE,1,88,219,1,0.0045662100456621,0.0113636363636364,"GO:1904892","GO:BP","regulation of receptor signaling pathway via STAT",21026,23811,"GO:0009966;GO:0097696"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:1904651","GO:BP","positive regulation of fat cell apoptotic process",21026,23613,"GO:0043065;GO:1904606;GO:1904649"
"query_1",FALSE,1,8,219,1,0.0045662100456621,0.125,"GO:1904026","GO:BP","regulation of collagen fibril organization",21026,23114,"GO:0030199;GO:1902903;GO:1903053"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904649","GO:BP","regulation of fat cell apoptotic process",21026,23611,"GO:0042981;GO:1904606"
"query_1",FALSE,1,50,219,1,0.0045662100456621,0.02,"GO:1904645","GO:BP","response to amyloid-beta",21026,23607,"GO:1901698;GO:1901700"
"query_1",FALSE,1,48,219,1,0.0045662100456621,0.0208333333333333,"GO:1904262","GO:BP","negative regulation of TORC1 signaling",21026,23295,"GO:0032007;GO:0038202;GO:1903432"
"query_1",FALSE,1,14,219,1,0.0045662100456621,0.0714285714285714,"GO:1904251","GO:BP","regulation of bile acid metabolic process",21026,23287,"GO:0008206;GO:0019218;GO:0062012"
"query_1",FALSE,1,11,219,1,0.0045662100456621,0.0909090909090909,"GO:1904238","GO:BP","pericyte cell differentiation",21026,23275,"GO:0030154"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904222","GO:BP","positive regulation of serine C-palmitoyltransferase activity",21026,23266,"GO:0051347;GO:1904220"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904220","GO:BP","regulation of serine C-palmitoyltransferase activity",21026,23264,"GO:0051338"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:1904205","GO:BP","negative regulation of skeletal muscle hypertrophy",21026,23255,"GO:0014734;GO:0014741;GO:0014745;GO:1904204"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904204","GO:BP","regulation of skeletal muscle hypertrophy",21026,23254,"GO:0014733;GO:0014734;GO:0014743"
"query_1",FALSE,1,5,219,1,0.0045662100456621,0.2,"GO:1904271","GO:BP","L-proline import across plasma membrane",21026,23301,"GO:1904555;GO:1905647"
"query_1",FALSE,1,10,219,1,0.0045662100456621,0.1,"GO:1904179","GO:BP","positive regulation of adipose tissue development",21026,23233,"GO:0051094;GO:0051240;GO:0060612;GO:1904177"
"query_1",FALSE,1,131,219,4,0.0182648401826484,0.0305343511450382,"GO:1904064","GO:BP","positive regulation of cation transmembrane transport",21026,23148,"GO:0034767;GO:0098655;GO:1904062"
"query_1",FALSE,1,76,219,1,0.0045662100456621,0.0131578947368421,"GO:1904063","GO:BP","negative regulation of cation transmembrane transport",21026,23147,"GO:0034766;GO:0098655;GO:1904062"
"query_1",FALSE,1,284,219,10,0.045662100456621,0.0352112676056338,"GO:1904062","GO:BP","regulation of monoatomic cation transmembrane transport",21026,23146,"GO:0034765;GO:0098655"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:1904055","GO:BP","negative regulation of cholangiocyte proliferation",21026,23139,"GO:0050680;GO:1904054;GO:1990705"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:1904054","GO:BP","regulation of cholangiocyte proliferation",21026,23138,"GO:0050678;GO:1990705"
"query_1",FALSE,1,30,219,1,0.0045662100456621,0.0333333333333333,"GO:1904036","GO:BP","negative regulation of epithelial cell apoptotic process",21026,23123,"GO:0043066;GO:1904019;GO:1904035"
"query_1",FALSE,1,58,219,1,0.0045662100456621,0.0172413793103448,"GO:1904035","GO:BP","regulation of epithelial cell apoptotic process",21026,23122,"GO:0042981;GO:1904019"
"query_1",FALSE,1,15,219,1,0.0045662100456621,0.0666666666666667,"GO:1904177","GO:BP","regulation of adipose tissue development",21026,23231,"GO:0050793;GO:0060612"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:1904289","GO:BP","regulation of mitotic DNA damage checkpoint",21026,23318,"GO:0007346;GO:0044773;GO:2000001"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:1904291","GO:BP","positive regulation of mitotic DNA damage checkpoint",21026,23320,"GO:0044773;GO:0090068;GO:1904289;GO:2000003"
"query_1",FALSE,1,10,219,1,0.0045662100456621,0.1,"GO:1904338","GO:BP","regulation of dopaminergic neuron differentiation",21026,23363,"GO:0045664;GO:0071542"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:1904613","GO:BP","cellular response to 2,3,7,8-tetrachlorodibenzodioxine",21026,23580,"GO:0070887;GO:1904612"
"query_1",FALSE,1,8,219,1,0.0045662100456621,0.125,"GO:1904612","GO:BP","response to 2,3,7,8-tetrachlorodibenzodioxine",21026,23579,"GO:0042221"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:1904606","GO:BP","fat cell apoptotic process",21026,23576,"GO:0006915"
"query_1",FALSE,1,8,219,1,0.0045662100456621,0.125,"GO:1904587","GO:BP","response to glycoprotein",21026,23562,"GO:1901698;GO:1901700"
"query_1",FALSE,1,5,219,1,0.0045662100456621,0.2,"GO:1904555","GO:BP","L-proline transmembrane transport",21026,23539,"GO:0015695;GO:0015824;GO:0035524;GO:1902475"
"query_1",FALSE,1,14,219,1,0.0045662100456621,0.0714285714285714,"GO:1904478","GO:BP","regulation of intestinal absorption",21026,23483,"GO:0044058;GO:0050892"
"query_1",FALSE,1,80,219,3,0.0136986301369863,0.0375,"GO:1904427","GO:BP","positive regulation of calcium ion transmembrane transport",21026,23446,"GO:0051928;GO:0070588;GO:1903169;GO:1904064"
"query_1",FALSE,1,39,219,1,0.0045662100456621,0.0256410256410256,"GO:1904407","GO:BP","positive regulation of nitric oxide metabolic process",21026,23429,"GO:0009893;GO:0046209;GO:0080164"
"query_1",FALSE,1,14,219,1,0.0045662100456621,0.0714285714285714,"GO:1904406","GO:BP","negative regulation of nitric oxide metabolic process",21026,23428,"GO:0009892;GO:0046209;GO:0080164"
"query_1",FALSE,1,35,219,1,0.0045662100456621,0.0285714285714286,"GO:1904385","GO:BP","cellular response to angiotensin",21026,23409,"GO:0071375;GO:1990776"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:1904382","GO:BP","mannose trimming involved in glycoprotein ERAD pathway",21026,23406,"GO:0035977;GO:0036508;GO:0097466"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:1904381","GO:BP","Golgi apparatus mannose trimming",21026,23405,"GO:0006491;GO:0036508"
"query_1",FALSE,1,76,219,3,0.0136986301369863,0.0394736842105263,"GO:1904377","GO:BP","positive regulation of protein localization to cell periphery",21026,23402,"GO:1903829;GO:1904375;GO:1990778"
"query_1",FALSE,1,149,219,3,0.0136986301369863,0.0201342281879195,"GO:1904375","GO:BP","regulation of protein localization to cell periphery",21026,23400,"GO:0032880;GO:1990778"
"query_1",FALSE,1,27,219,1,0.0045662100456621,0.037037037037037,"GO:1904358","GO:BP","positive regulation of telomere maintenance via telomere lengthening",21026,23383,"GO:0010833;GO:0032206;GO:1904356"
"query_1",FALSE,1,30,219,1,0.0045662100456621,0.0333333333333333,"GO:1904357","GO:BP","negative regulation of telomere maintenance via telomere lengthening",21026,23382,"GO:0010833;GO:0032205;GO:1904356"
"query_1",FALSE,1,55,219,1,0.0045662100456621,0.0181818181818182,"GO:1904356","GO:BP","regulation of telomere maintenance via telomere lengthening",21026,23381,"GO:0010833;GO:0032204"
"query_1",FALSE,1,40,219,1,0.0045662100456621,0.025,"GO:1904646","GO:BP","cellular response to amyloid-beta",21026,23608,"GO:1901699;GO:1901701;GO:1904645"
"query_1",FALSE,1,9,219,1,0.0045662100456621,0.111111111111111,"GO:0060056","GO:BP","mammary gland involution",21026,14111,"GO:0048771;GO:0060443"
"query_1",FALSE,1,31,219,2,0.0091324200913242,0.0645161290322581,"GO:0098868","GO:BP","bone growth",21026,18670,"GO:0035265;GO:0060348"
"query_1",FALSE,1,15,219,1,0.0045662100456621,0.0666666666666667,"GO:0098840","GO:BP","protein transport along microtubule",21026,18661,"GO:0006886;GO:0010970;GO:0099118"
"query_1",FALSE,1,2947,219,49,0.223744292237443,0.0166270783847981,"GO:0065008","GO:BP","regulation of biological quality",21026,15667,"GO:0065007"
"query_1",FALSE,1,12743,219,149,0.680365296803653,0.0116926940280939,"GO:0065007","GO:BP","biological regulation",21026,15666,"GO:0008150"
"query_1",FALSE,1,241,219,2,0.0091324200913242,0.00829875518672199,"GO:0065004","GO:BP","protein-DNA complex assembly",21026,15664,"GO:0065003;GO:0071824"
"query_1",FALSE,1,3238,219,23,0.105022831050228,0.00710315009264978,"GO:0065003","GO:BP","protein-containing complex assembly",21026,15663,"GO:0022607;GO:0043933"
"query_1",FALSE,1,71,219,2,0.0091324200913242,0.028169014084507,"GO:0062208","GO:BP","positive regulation of pattern recognition receptor signaling pathway",21026,15640,"GO:0002221;GO:0009967;GO:0045089;GO:0062207"
"query_1",FALSE,1,172,219,4,0.0182648401826484,0.0232558139534884,"GO:0062207","GO:BP","regulation of pattern recognition receptor signaling pathway",21026,15639,"GO:0002221;GO:0009966;GO:0045088"
"query_1",FALSE,1,317,219,6,0.0273972602739726,0.0189274447949527,"GO:0062197","GO:BP","cellular response to chemical stress",21026,15637,"GO:0033554;GO:0070887"
"query_1",FALSE,1,66,219,1,0.0045662100456621,0.0151515151515152,"GO:0070059","GO:BP","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",21026,15672,"GO:0034976;GO:0097193"
"query_1",FALSE,1,32,219,1,0.0045662100456621,0.03125,"GO:0062098","GO:BP","regulation of programmed necrotic cell death",21026,15595,"GO:0043067;GO:0097300"
"query_1",FALSE,1,145,219,2,0.0091324200913242,0.0137931034482759,"GO:0062013","GO:BP","positive regulation of small molecule metabolic process",21026,15560,"GO:0009893;GO:0044281;GO:0062012"
"query_1",FALSE,1,320,219,7,0.0319634703196347,0.021875,"GO:0062012","GO:BP","regulation of small molecule metabolic process",21026,15559,"GO:0019222;GO:0044281"
"query_1",FALSE,1,65,219,1,0.0045662100456621,0.0153846153846154,"GO:0061951","GO:BP","establishment of protein localization to plasma membrane",21026,15524,"GO:0072659;GO:0090150"
"query_1",FALSE,1,597,219,4,0.0182648401826484,0.0067001675041876,"GO:0061919","GO:BP","process utilizing autophagic mechanism",21026,15503,"GO:0009987"
"query_1",FALSE,1,57,219,1,0.0045662100456621,0.0175438596491228,"GO:0061900","GO:BP","glial cell activation",21026,15495,"GO:0001775;GO:0150076"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:0061874","GO:BP","positive regulation of hepatic stellate cell contraction",21026,15483,"GO:0061872;GO:0061873;GO:1903116"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:0061873","GO:BP","regulation of hepatic stellate cell contraction",21026,15482,"GO:0061872;GO:1903115"
"query_1",FALSE,1,107,219,2,0.0091324200913242,0.0186915887850467,"GO:0062014","GO:BP","negative regulation of small molecule metabolic process",21026,15561,"GO:0009892;GO:0044281;GO:0062012"
"query_1",FALSE,1,245,219,3,0.0136986301369863,0.0122448979591837,"GO:0070085","GO:BP","glycosylation",21026,15679,"GO:0008152"
"query_1",FALSE,1,8,219,1,0.0045662100456621,0.125,"GO:0070091","GO:BP","glucagon secretion",21026,15681,"GO:0030072"
"query_1",FALSE,1,8,219,1,0.0045662100456621,0.125,"GO:0070092","GO:BP","regulation of glucagon secretion",21026,15682,"GO:0070091;GO:0090276"
"query_1",FALSE,1,6,219,1,0.0045662100456621,0.166666666666667,"GO:0070295","GO:BP","renal water absorption",21026,15815,"GO:0003097;GO:0070293"
"query_1",FALSE,1,38,219,2,0.0091324200913242,0.0526315789473684,"GO:0070293","GO:BP","renal absorption",21026,15813,"GO:0003014"
"query_1",FALSE,1,37,219,1,0.0045662100456621,0.027027027027027,"GO:0070269","GO:BP","pyroptotic inflammatory response",21026,15805,"GO:0006954"
"query_1",FALSE,1,111,219,5,0.0228310502283105,0.045045045045045,"GO:0070252","GO:BP","actin-mediated cell contraction",21026,15796,"GO:0030048"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:0070236","GO:BP","negative regulation of activation-induced cell death of T cells",21026,15782,"GO:0002683;GO:0006924;GO:0070233;GO:0070235"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:0070235","GO:BP","regulation of activation-induced cell death of T cells",21026,15781,"GO:0002682;GO:0006924;GO:0070232"
"query_1",FALSE,1,25,219,1,0.0045662100456621,0.04,"GO:0070233","GO:BP","negative regulation of T cell apoptotic process",21026,15779,"GO:0070229;GO:0070231;GO:0070232"
"query_1",FALSE,1,42,219,1,0.0045662100456621,0.0238095238095238,"GO:0070232","GO:BP","regulation of T cell apoptotic process",21026,15778,"GO:0070228;GO:0070231"
"query_1",FALSE,1,61,219,2,0.0091324200913242,0.0327868852459016,"GO:0070231","GO:BP","T cell apoptotic process",21026,15777,"GO:0070227"
"query_1",FALSE,1,37,219,1,0.0045662100456621,0.027027027027027,"GO:0070229","GO:BP","negative regulation of lymphocyte apoptotic process",21026,15775,"GO:0070227;GO:0070228;GO:2000107"
"query_1",FALSE,1,60,219,1,0.0045662100456621,0.0166666666666667,"GO:0070228","GO:BP","regulation of lymphocyte apoptotic process",21026,15774,"GO:0070227;GO:2000106"
"query_1",FALSE,1,83,219,2,0.0091324200913242,0.0240963855421687,"GO:0070227","GO:BP","lymphocyte apoptotic process",21026,15773,"GO:0071887"
"query_1",FALSE,1,537,219,8,0.0365296803652968,0.0148975791433892,"GO:0070201","GO:BP","regulation of establishment of protein localization",21026,15760,"GO:0032880;GO:0045184"
"query_1",FALSE,1,101,219,1,0.0045662100456621,0.0099009900990099,"GO:0070167","GO:BP","regulation of biomineral tissue development",21026,15736,"GO:0031214;GO:2000026"
"query_1",FALSE,1,14,219,2,0.0091324200913242,0.142857142857143,"GO:0070141","GO:BP","response to UV-A",21026,15712,"GO:0009411"
"query_1",FALSE,1,18,219,1,0.0045662100456621,0.0555555555555556,"GO:0070102","GO:BP","interleukin-6-mediated signaling pathway",21026,15690,"GO:0019221;GO:0071354"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:0070093","GO:BP","negative regulation of glucagon secretion",21026,15683,"GO:0070091;GO:0070092;GO:0090278"
"query_1",FALSE,1,1,219,1,0.0045662100456621,1,"GO:0061872","GO:BP","hepatic stellate cell contraction",21026,15481,"GO:0070252"
"query_1",FALSE,1,42,219,2,0.0091324200913242,0.0476190476190476,"GO:0070296","GO:BP","sarcoplasmic reticulum calcium ion transport",21026,15816,"GO:0006816"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:0061870","GO:BP","positive regulation of hepatic stellate cell migration",21026,15479,"GO:0010763;GO:0061868;GO:0061869"
"query_1",FALSE,1,2,219,1,0.0045662100456621,0.5,"GO:0061868","GO:BP","hepatic stellate cell migration",21026,15477,"GO:0010761"
"query_1",FALSE,1,24,219,1,0.0045662100456621,0.0416666666666667,"GO:0061484","GO:BP","hematopoietic stem cell homeostasis",21026,15290,"GO:0048872"
"query_1",FALSE,1,59,219,2,0.0091324200913242,0.0338983050847458,"GO:0061462","GO:BP","protein localization to lysosome",21026,15277,"GO:0072665"
"query_1",FALSE,1,318,219,8,0.0365296803652968,0.0251572327044025,"GO:0061458","GO:BP","reproductive system development",21026,15276,"GO:0048731"
"query_1",FALSE,1,31,219,3,0.0136986301369863,0.0967741935483871,"GO:0061440","GO:BP","kidney vasculature development",21026,15259,"GO:0001822;GO:0061437"
"query_1",FALSE,1,8,219,1,0.0045662100456621,0.125,"GO:0061439","GO:BP","kidney vasculature morphogenesis",21026,15258,"GO:0009653;GO:0061438;GO:0061440"
"query_1",FALSE,1,8,219,1,0.0045662100456621,0.125,"GO:0061438","GO:BP","renal system vasculature morphogenesis",21026,15257,"GO:0009653;GO:0061437"
"query_1",FALSE,1,31,219,3,0.0136986301369863,0.0967741935483871,"GO:0061437","GO:BP","renal system vasculature development",21026,15256,"GO:0001944;GO:0072001"
"query_1",FALSE,1,89,219,3,0.0136986301369863,0.0337078651685393,"GO:0061515","GO:BP","myeloid cell development",21026,15300,"GO:0030097;GO:0030099"
"query_1",FALSE,1,101,219,1,0.0045662100456621,0.0099009900990099,"GO:0061387","GO:BP","regulation of extent of cell growth",21026,15242,"GO:0001558;GO:0008361"
"query_1",FALSE,1,48,219,1,0.0045662100456621,0.0208333333333333,"GO:0061383","GO:BP","trabecula morphogenesis",21026,15238,"GO:0009653"
"query_1",FALSE,1,21,219,1,0.0045662100456621,0.0476190476190476,"GO:0061377","GO:BP","mammary gland lobule development",21026,15232,"GO:0030879;GO:0048856"
